更新时间,#genre#
20251010 01:51,url


RespoTime,whitelist,#genre#
433.75ms,重庆卫视,http://120.40.58.182:1000/rtp/239.61.2.250:9488
433.76ms,CCTV11,http://222.218.122.56:8188/udp/239.81.0.229:4056
433.78ms,CCTV4,http://218.241.192.50:8808/rtp/239.3.1.105:8092
433.79ms,东南卫视,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
433.79ms,河南卫视,http://111.14.181.15:9901/tsfile/live/0139_1.m3u8
433.80ms,「NBA」10/10 20:00 季前赛 太阳VS篮网 [英文原声],https://tv.iill.top/NBA/RtoNAs
433.81ms,河南有线23,http://221.14.142.118:8000/hls/23/index.m3u8
433.81ms,海南卫视,http://114.254.38.155:18888/rtp/239.3.1.45:8304
433.82ms,[SD]kiro-dt1 (1080p),https://stream1.freetv.fun/kiro-dt1-2.m3u8
433.82ms,香港_C+_,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
433.83ms,江西卫视,http://114.254.38.155:18888/rtp/239.3.1.123:8164
433.83ms,CCTV16,http://61.149.251.202:4022/rtp/239.3.1.184:8001
433.84ms,陕西六套,http://112.46.85.60:8009/hls/23/index.m3u8
433.84ms,辽宁卫视「回看」,https://tv.iill.top/migu/lnws
433.85ms,CCTV2,http://122.189.103.230:8888/rtp/228.0.0.2:6108
433.89ms,陕西体育休闲,http://112.46.105.20:8009/hls/24/index.m3u8
433.91ms,CCTV7,http://61.156.228.12:8154/tsfile/live/0007_1.m3u8
433.97ms,CCTV9,http://61.159.134.216:18000/rtp/238.255.2.155:5999
433.97ms,CCTV17,http://114.254.38.155:18888/rtp/239.3.1.151:8144
433.99ms,淘电影,https://stream1.freetv.fun/ipv6-tao-dian-ying-5.m3u8
433.99ms,CCTV9,http://113.15.109.216:59901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
433.99ms,CCTV8,http://113.57.93.165:9900/tsfile/live/0008_1.m3u8
433.99ms,大湾区卫视,http://113.15.109.216:59901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
434.00ms,CCTV17,http://123.168.95.21:4000/udp/239.21.1.186:5002
434.00ms,天津卫视,http://61.156.228.12:8154/tsfile/live/0135_1.m3u8
434.01ms,万州科教 (576p),http://123.146.162.24:8013/tslslive/URetCnP/hls/live_sd.m3u8
434.04ms,CHC 影迷电影「回看」,https://tv.iill.top/migu-1/chcym
434.07ms,宁夏卫视,http://114.254.38.155:18888/rtp/239.3.1.46:8124
434.07ms,Pompano Beach Web Streaming (Pompano Beach FL) (720p),https://cdn3.wowza.com/5/M0lyamVmM2JWcjhQ/pompano/G0765_005/playlist.m3u8
434.10ms,湖北卫视,http://180.165.1.61:9898/rtp/239.45.3.239:5140
434.11ms,深圳卫视,http://144.255.32.30:8288/udp/239.21.1.93:5002
434.12ms,CCTV15,http://115.171.216.111:4000/rtp/225.1.8.74:8136
434.13ms,CCTV1,http://115.171.216.111:4000/rtp/225.1.8.1:8008
434.14ms,泌阳新闻综合,http://live.dxhmt.cn:9081/tv/11726-1.m3u8
434.15ms,CCTV 5 体育「回看」,https://tv.iill.top/migu-1/cctv5
434.18ms,CCTV12,http://124.128.73.58:9901/tsfile/live/0012_1.m3u8
434.23ms,四川卫视,http://60.16.0.216:5757/hls/30/index.m3u8
434.26ms,「电视伴音」CCTV4美洲,https://piccpndali.v.myalicdn.com/audio/cctvamerica_2.m3u8
434.30ms,浙江卫视,http://123.129.70.178:9901/tsfile/live/0124_1.m3u8
434.30ms,新疆卫视,http://219.146.95.58:59902/tsfile/live/0110_1.m3u8
434.31ms,CCTV5+,http://115.171.216.111:4000/rtp/225.1.8.20:8004
434.33ms,贵州卫视,http://61.159.134.216:18000/rtp/238.255.2.1:5999
434.33ms,三沙卫视,http://joyznm.i234.me:20000/udp/239.3.1.155:4120###HLS\\n
434.36ms,辽宁卫视,http://125.44.255.44:4001/rtp/225.1.4.167:1208
434.38ms,CCTV7,http://112.132.10.54:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
434.44ms,江苏卫视,http://115.171.216.75:4000/udp/225.1.8.44:8028
434.44ms,深圳卫视,http://124.128.73.58:9901/tsfile/live/0126_1.m3u8?key=txiptv
434.46ms,CCTV15,http://61.136.172.236:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
434.47ms,Euronews – Pluto TV,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/61b86ea479a4390007c6d5fc/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel
434.49ms,CCTV4,http://112.46.85.60:8009/hls/4/index.m3u8
434.50ms,辽宁卫视,http://61.159.134.216:18000/rtp/238.255.2.69:5999
434.53ms,广东卫视,http://61.156.228.12:8154/tsfile/live/0125_1.m3u8
434.56ms,CETV-4,http://221.10.226.195:5000/rtp/239.0.0.98:5140
434.57ms,東森新聞「LiTV」,https://tv.iill.top/litv/4gtv-4gtv152
434.59ms,CCTV1,http://114.254.38.155:18888/rtp/239.3.1.129:8008
434.62ms,山东教育卫视,http://112.132.10.54:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
434.62ms,内蒙古卫视,http://183.162.104.68:8888/rtp/238.1.78.103:6696
434.63ms,CCTV1,http://115.171.216.111:4000/rtp/225.1.8.194:4120
434.65ms,四川卫视,http://125.44.255.44:4001/rtp/225.1.4.151:1306
434.68ms,HBO 1,https://tv.iill.top/beesport/HBO_Live_TV|Referer=https://p.lioncdn.net/
434.72ms,陕西八套,http://112.46.85.60:8009/hls/62/index.m3u8
434.73ms,刘德华16首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5193213420289935762_hlsb.m3u8
434.73ms,百里乐成,https://www.goodiptv.club/huya/21059632
434.74ms,CCTV5,http://114.254.38.155:18888/rtp/239.3.1.173:8001
434.75ms,浙江｜开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
434.77ms,大陆22,https://vip4.ddyunbo.com/20210207/yB8Wogqf/index.m3u8?skipl=1
434.78ms,CCTV7,http://183.162.104.68:8888/rtp/238.1.78.239:7784
434.80ms,灾难片,https://live.metshop.top/huya/11602075
434.82ms,河北卫视,http://61.156.228.12:8154/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
434.83ms,CCTV5+,http://123.129.70.178:9901/tsfile/live/0016_1.m3u8
434.84ms,陕西一套,http://112.46.85.60:8009/hls/18/index.m3u8
434.84ms,「江苏」扬州交通广播,https://tv.iill.top/fm/2530
434.87ms,云南卫视,http://60.174.40.117:85/tsfile/live/0119_1.m3u8?key=txiptv
434.89ms,河北卫视,http://120.40.58.182:1000/rtp/239.61.2.57:8336
434.90ms,CCTV5,http://218.241.192.50:8808/rtp/239.3.1.173:8001
434.90ms,江苏卫视,http://112.46.85.60:8009/hls/33/index.m3u8
434.94ms,SBN 全球財經「4gTV」,https://tv.iill.top/4gtv/4gtv-live060
434.95ms,CCTV7,http://61.159.134.216:18000/rtp/238.255.2.12:5999
434.98ms,北京卫视,http://124.128.73.58:9901/tsfile/live/0122_1.m3u8?key=txiptv
434.98ms,山西卫视,http://61.156.228.12:8154/tsfile/live/0118_1.m3u8
434.99ms,CCTV12,http://61.159.134.216:18000/rtp/238.255.2.15:5999
435.00ms,AMC,http://cors.tundracast.com:2000/https://streamer1.nexgen.bz/AMC/index.m3u8
435.01ms,黑龙江卫视,http://218.13.170.98:9901/tsfile/live/1006_1.m3u8
435.02ms,湖南卫视,http://114.254.38.155:18888/rtp/239.3.1.132:8012
435.03ms,内蒙古卫视,https://stream1.freetv.fun/a617725a40df1e05463577f33bcf6ff711ae19a39f5453b6bfa75c396fb19647.m3u8
435.09ms,「浙江」宁波音乐广播,https://tv.iill.top/fm/923
435.11ms,CCTV14,http://115.171.216.111:4000/rtp/225.1.8.14:8132
435.12ms,凤凰卫视资讯台,http://120.40.58.182:1000/rtp/239.61.2.183:9086
435.15ms,CCTV4,http://61.156.228.12:8154/tsfile/live/0004_1.m3u8
435.16ms,CCTV2,http://115.171.216.111:4000/rtp/225.1.8.2:8084
435.18ms,兵团卫视,http://120.40.58.182:1000/rtp/239.61.2.228:9356
435.19ms,CCTV-13,http://kkk.888.3116598.xyz/api.php?n=tttt&id=8D6cm9&tk=FgM0vQMejxvG
435.20ms,CCTV5+,http://61.156.228.12:8154/tsfile/live/0016_1.m3u8
435.20ms,陕西新闻咨询,http://112.46.105.20:8009/hls/18/index.m3u8
435.23ms,CCTV1,http://124.128.73.58:9901/tsfile/live/0001_1.m3u8?key=txiptv
435.23ms,客家電視「LiTV」,https://tv.iill.top/litv/4gtv-4gtv043
435.25ms,黑龙江卫视,http://123.129.70.178:9901/tsfile/live/0143_1.m3u8
435.26ms,兵团卫视,http://125.44.255.44:4001/rtp/225.1.4.97:1126
435.28ms,河北卫视,http://113.15.109.216:59901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
435.28ms,贵州卫视,http://125.44.255.44:4001/rtp/225.1.4.122:1302
435.29ms,CHC家庭影院,http://125.44.255.44:4001/rtp/225.1.4.209:1262
435.30ms,CBS News Pittsburgh (720p),https://cbsn-pit.cbsnstream.cbsnews.com/out/v1/6966dabf8150405ab26f854e3cd6a2b8/master.m3u8
435.33ms,CCTV7,http://218.241.192.50:8808/rtp/239.3.1.61:8104
435.34ms,第221期-清纯越南小妹妹，满足男人的性幻想！,https://fcxqxf.hhphxz.com/20241125/KrwcGYVA/index.m3u8
435.35ms,TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe###HLS\\n
435.39ms,CCTV7,http://153.0.171.163:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
435.41ms,CCTV5,http://124.128.73.58:9901/tsfile/live/0005_1.m3u8
435.43ms,[BD]清远新闻综合,https://stream1.freetv.fun/qing-yuan-xin-wen-zong-he-3.m3u8
435.44ms,山西公共,http://113.25.252.226:9901/tsfile/live/0109_1.m3u8
435.44ms,三沙卫视,http://114.254.38.155:18888/rtp/239.3.1.155:4120
435.47ms,广东卫视,http://113.57.93.165:9900/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
435.48ms,广西卫视,http://120.40.58.182:1000/rtp/239.61.2.48:8282
435.48ms,CCTV3,http://115.171.216.75:4000/rtp/225.1.8.88:8000
435.50ms,CCTV10,http://122.189.103.230:8888/rtp/228.0.0.10:6108
435.50ms,天津卫视,http://113.15.109.216:59901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
435.53ms,云南卫视,http://222.83.161.135:9003/udp/239.81.0.45:4056
435.53ms,CCTV8,http://124.128.73.58:9901/tsfile/live/0008_1.m3u8
435.54ms,TV2,https://stream1.freetv.fun/tv2-4.m3u8
435.54ms,CCTV1,http://59.173.120.39:4022/rtp/239.254.96.96:8550
435.54ms,广东卫视,https://tv.iill.top/x/gdws
435.55ms,CCTV-8电视剧,http://61.156.228.12:8154/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
435.56ms,东方卫视,http://218.13.170.98:9901/tsfile/live/1010_1.m3u8
435.59ms,[HD]凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-6.m3u8
435.59ms,湖北卫视,http://115.171.216.75:4000/udp/225.1.8.47:8044
435.61ms,ASTRO欢喜,https://stream1.freetv.fun/astrohuan-xi-4.m3u8
435.61ms,海南卫视,http://125.44.255.44:4001/rtp/225.1.4.195:1310
435.66ms,云南卫视,http://153.0.171.163:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
435.67ms,CCTV8,http://223.198.241.28:4000/rtp/239.253.64.247:5140
435.70ms,东方卫视,http://61.156.228.12:8154/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
435.70ms,江西卫视,http://221.2.148.205:8154/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
435.77ms,三沙卫视,http://115.171.216.75:4000/rtp/225.1.8.78:4120
435.81ms,广西卫视,https://stream1.freetv.fun/ee0855af106167ca7f5526dcd4aeb48d16f1b1ca4792e0e2be1d3f7109e096dd.m3u8
435.81ms,兵团卫视,http://222.83.161.135:9003/udp/239.81.0.213:4056
435.82ms,CHC家庭影院,http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8
435.82ms,CCX Media North Brooklyn Park MN (1080p),https://reflect-ccx.cablecast.tv/live-9/live/live.m3u8
435.84ms,安徽卫视,http://222.218.122.56:8188/udp/239.81.0.211:4056
435.84ms,湖南卫视,http://113.57.93.165:9900/tsfile/live/0128_1.m3u8
435.84ms,山东体育,http://61.156.228.12:8154/tsfile/live/1006_1.m3u8
435.86ms,陕西卫视,http://112.132.10.54:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
435.86ms,广西卫视,http://1.24.190.98:10080/hls/90/index.m3u8
435.88ms,湖南快乐垂钓,http://115.171.216.75:4000/rtp/225.1.8.71:8002
435.89ms,湖南卫视,https://stream1.freetv.fun/8f9c1b950218b09e8fb1b0d6b7416bdf4a4635a03c2f67f7880010d106038137.m3u8
435.92ms,深圳卫视,http://120.40.58.182:1000/rtp/239.61.3.46:9794
435.92ms,体坛名栏汇「回看」,https://tv.iill.top/migu-1/ttmh
435.93ms,江西卫视,http://120.40.58.182:1000/rtp/239.61.2.182:9080
435.93ms,CCTV7,http://115.171.216.111:4000/rtp/225.1.8.7:8104
435.96ms,CNN Indonesia,http://live.cnnindonesia.com/livecnn/smil:cnntv.smil/playlist.m3u8
435.96ms,江西卫视,http://115.171.216.75:4000/rtp/225.1.1.9:8164
435.97ms,[BD]studio universal,https://stream1.freetv.fun/studio-universal-8.ctv
435.98ms,深圳卫视,http://59.173.120.39:4022/rtp/239.254.96.137:8896
435.99ms,[HD]vevo true school hip-hop,https://stream1.freetv.fun/vevo-true-school-hip-hop-2.m3u8
435.99ms,CCTV9,http://124.128.73.58:9901/tsfile/live/0009_1.m3u8
435.99ms,CCTV5,http://144.255.32.30:8288/udp/239.21.2.46:5002
436.05ms,CCTV11,http://183.162.104.68:8888/rtp/238.1.78.206:7502
436.07ms,浙江卫视,http://61.136.172.236:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
436.07ms,云南卫视,https://stream1.freetv.fun/c641c668703bdb2c9d80a75dcbf17474cf8b1203c8002158fb036111cc5ea8e2.m3u8
436.10ms,CCTV15,http://125.44.255.44:4001/rtp/225.1.4.216:1269
436.12ms,愛爾達娛樂「LiTV」,https://tv.iill.top/litv/4gtv-4gtv070
436.12ms,北京卫视,http://124.128.73.58:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
436.13ms,CCTV12,http://180.165.1.61:9898/rtp/239.45.3.10:5140
436.13ms,广西广播电视台影视频道,http://113.15.109.216:59901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
436.18ms,CCTV8,http://114.100.195.95:4022/rtp/238.1.78.173:7256
436.20ms,CCTV13,http://125.44.255.44:4001/rtp/225.1.4.113:1293
436.23ms,内蒙古卫视,http://153.0.171.163:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
436.23ms,天津卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=B15m1u&tk=FgM0vQMejxvG
436.24ms,CCTV3,http://115.171.216.111:4000/rtp/225.1.8.88:8000
436.25ms,东方卫视,http://183.162.104.68:8888/rtp/238.1.78.163:7176
436.25ms,云南卫视,http://125.44.255.44:4001/rtp/225.1.4.152:1307
436.27ms,[HD]tabi channel,https://stream1.freetv.fun/tabi-channel-1.m3u8
436.27ms,三沙卫视,http://pa.kuangdeng.top:8081/hls/37/index.m3u8
436.28ms,CCTV6,http://115.171.216.75:4000/rtp/225.1.8.84:8000
436.31ms,三沙卫视,http://125.44.255.44:4001/rtp/225.1.4.234:1280
436.31ms,山西卫视,http://153.0.171.163:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
436.31ms,「内蒙古」呼伦贝尔汉语广播,https://tv.iill.top/fm/582
436.33ms,西藏卫视,https://stream1.freetv.fun/2d4732535dbf229d6ed0ac2ff6c788cc4cabbffbb1d8f013d10219d582f93bf9.m3u8
436.36ms,黑龙江卫视,http://115.171.216.75:4000/udp/225.1.8.42:8016
436.37ms,浙江卫视,http://123.168.95.21:4000/udp/239.21.1.90:5002
436.38ms,CCTV9,http://218.241.192.50:8808/rtp/239.3.1.62:8112
436.41ms,甘肃卫视,http://222.218.122.56:8188/udp/239.81.0.207:4056
436.42ms,重庆卫视,http://125.44.255.44:4001/rtp/225.1.4.157:1308
436.42ms,CHC动作电影,http://59.173.120.39:4022/rtp/239.69.1.242:11094
436.43ms,Sky Sports Cricket,https://tv.iill.top/beesport/Sky_Sports_Cricket_Live_TV|Referer=https://p.lioncdn.net/
436.44ms,CCTV 11,http://153.0.171.163:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
436.48ms,CCTV2,http://144.255.32.30:8288/udp/239.21.1.151:5002
436.49ms,Virgin 2,https://tv.iill.top/beesport/UK_Virgin_2|Referer=https://p.lioncdn.net/
436.49ms,Variety 3,https://tv.iill.top/beesport/Variety_3_Live_TV|Referer=https://p.lioncdn.net/
436.50ms,[BD]россия 1,https://stream1.freetv.fun/rossiia-1-9.m3u8
436.51ms,CCTV4,http://61.159.134.216:18000/rtp/238.255.2.214:5999
436.53ms,西藏卫视,http://219.146.95.58:59902/tsfile/live/0111_1.m3u8
436.54ms,CCTV9,http://183.162.104.68:8888/rtp/238.1.78.240:7792
436.56ms,北京卫视,http://153.0.171.163:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
436.57ms,酒吧慢摇DJ舞曲,https://vd4.bdstatic.com/mda-ncm0qvdrfhujssxg/sc/cae_h264_delogo/1647910096911072273/mda-ncm0qvdrfhujssxg.mp4
436.57ms,山东卫视,http://115.171.216.75:4000/udp/225.1.8.50:8052
436.60ms,黑龙江卫视,http://218.241.192.50:8808/rtp/239.3.1.133:8016
436.60ms,美亚电影,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
436.61ms,江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
436.62ms,「央广」哈萨克语广播,https://tv.iill.top/fm/655
436.63ms,云南卫视,http://61.159.134.216:18000/rtp/238.255.2.63:5999
436.63ms,CCTV12,http://61.156.228.12:8154/tsfile/live/0012_1.m3u8
436.64ms,CCTV 12 社会与法,https://tv.iill.top/migu/cctv12
436.65ms,CCTV17,http://125.44.255.44:4001/rtp/225.1.4.226:2506
436.65ms,黑龙江卫视,http://123.129.70.178:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
436.68ms,无线新闻,https://vx65267199.18cn.dpdns.org/7.m3u8
436.69ms,总统影院89,http://xn--9etx72c.xn--oor83yerjyv4a.top:10000/yydl/yy.php?id=1382749895
436.69ms,AXN,https://stream1.freetv.fun/axn-4.m3u8
436.69ms,东南卫视,http://124.128.73.58:9901/tsfile/live/0137_1.m3u8
436.72ms,天津卫视,http://218.241.192.50:8808/rtp/239.3.1.141:1234
436.73ms,东方卫视,http://61.136.172.236:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
436.74ms,[HD]play tv,https://stream1.freetv.fun/play-tv-1.m3u8
436.75ms,CCTV3,http://112.132.10.54:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
436.75ms,天津卫视,http://153.0.171.163:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
436.76ms,东南卫视,http://222.83.161.135:9003/udp/239.81.0.215:4056
436.77ms,东南卫视,http://60.174.40.117:85/tsfile/live/0137_1.m3u8?key=txiptv
436.77ms,澳视卫星,http://103.233.191.134:1935/ch3/ch3.live/playlist.m3u8
436.78ms,山东体育,http://123.168.95.21:4000/rtp/239.21.1.141:5002
436.79ms,江苏卫视,http://114.107.44.140:8188/rtp/238.1.78.165:7192
436.79ms,江苏江阴新闻综合,http://221.228.70.101:8080/live/xinwen.m3u8
436.80ms,CCTV17,http://222.218.122.56:8188/udp/239.81.0.228:4056
436.81ms,宁夏卫视,http://112.132.10.54:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
436.83ms,經典電影「4gTV」,https://tv.iill.top/4gtv/4gtv-live021
436.84ms,浙江卫视,http://218.3.138.25:1111/tsfile/live/1019_1.m3u8
436.87ms,东南卫视,http://1.24.190.98:10080/hls/88/index.m3u8
436.87ms,广西卫视,http://115.171.216.111:4000/rtp/225.1.8.152:8300
436.89ms,[SD]onua tv,https://stream1.freetv.fun/onua-tv-1.m3u8
436.89ms,CCTV5,http://114.107.44.140:8188/rtp/238.1.78.171:7240
436.91ms,宁夏卫视,http://223.198.241.28:4000/rtp/239.253.64.89:5140
436.92ms,CCTV-10科教,http://61.156.228.12:8154/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
436.98ms,江苏卫视,http://180.165.1.61:9898/rtp/239.45.3.177:5140
436.99ms,湖南卫视,http://218.13.170.98:9901/tsfile/live/1001_1.m3u8
436.99ms,陕西秦腔,http://112.46.105.20:8009/hls/22/index.m3u8
437.02ms,安徽卫视,http://222.83.161.135:9003/udp/239.81.0.211:4056
437.03ms,东南卫视,http://61.159.134.216:18000/rtp/238.255.2.103:5999
437.03ms,北京卫视,http://218.241.192.50:8808/rtp/239.3.1.241:8000
437.04ms,[HD]a e,https://stream1.freetv.fun/a-e-4.ctv
437.06ms,CCTV15,http://124.128.73.58:9901/tsfile/live/0015_1.m3u8
437.07ms,CCTV5,http://123.129.70.178:9901/tsfile/live/0005_1.m3u8
437.08ms,山东教育卫视,http://58.57.40.22:9901/tsfile/live/1026_1.m3u8
437.11ms,陕西卫视,http://153.0.171.163:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
437.20ms,CCTV 17 农村农业「回看」,https://tv.iill.top/migu-1/cctv17
437.21ms,东南卫视,http://218.241.192.50:8808/rtp/239.3.1.156:8148
437.21ms,Sky Sports Arena,https://tv.iill.top/beesport/Sky_Sports_Arena_Live_TV|Referer=https://p.lioncdn.net/
437.21ms,海南影视,http://153.0.171.163:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
437.26ms,旅游卫视,http://153.0.171.163:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
437.28ms,Brevard County Government Access TV (Brevard FL) (720p),https://cdn3.wowza.com/5/cXdyRHF0Z3kxN0k2/brevardfl/G2111_002/playlist.m3u8
437.28ms,CCTV 13,http://153.0.171.163:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
437.30ms,济源电视一套,http://live.dxhmt.cn:9081/tv/19001-1.m3u8
437.30ms,Orange County Orange TV (Orange County FL) (720p),https://otv3.ocfl.net/OrangeTV/smil:OrangeTV.smil/playlist.m3u8
437.30ms,CCTV1,http://115.171.216.75:4000/rtp/225.1.8.126:8002
437.30ms,淇县电视,http://live.dxhmt.cn:9081/tv/10622-1.m3u8
437.34ms,中视,http://220.132.15.209:5008/of-4gtv-4gtv040/index.m3u8
437.37ms,宁夏卫视,http://58.57.40.22:9901/tsfile/live/1054_1.m3u8
437.37ms,叶县电视,http://live.dxhmt.cn:9081/tv/10422-1.m3u8
437.40ms,25,https://txmov2.a.kwimgs.com/bs3/video-hls/5215168436118306105_hlsb.m3u8
437.40ms,甘肃卫视,https://stream1.freetv.fun/cf962927d8868ae24438dd74043f16685c2205ec8c0f913b17d11fe81e3d348a.m3u8
437.42ms,「湖南」中国交通广播,https://tv.iill.top/fm/752
437.43ms,CCTV5,http://61.156.228.12:8154/tsfile/live/0005_1.m3u8
437.44ms,CCTV17,http://183.162.104.68:8888/rtp/238.1.78.178:7296
437.46ms,CCTV16,http://223.198.241.28:4000/rtp/239.253.64.126:5140
437.46ms,CHANNEL[V],http://39.107.120.164:8080/live/diyp_channelv.flv
437.46ms,CCTV2,http://60.172.83.110:8686/rtp/238.1.78.235:7752
437.46ms,请退款差评,http://kkk.888.3116598.xyz/api.php?n=tttt&id=y5MwzO&tk=FgM0vQMejxvG
437.49ms,CCTV12,http://115.171.216.111:4000/rtp/225.1.8.12:8124
437.51ms,上海新闻综合「回看」,https://tv.iill.top/migu-1/shxw
437.53ms,浙江卫视,http://222.218.122.56:8188/udp/239.81.0.108:4056
437.53ms,云南卫视,http://124.128.73.58:9901/tsfile/live/0119_1.m3u8
437.55ms,ACC Network,https://tv.iill.top/beesport/ACC_Network_Live_TV|Referer=https://p.lioncdn.net/
437.57ms,Cinemax West,https://tv.iill.top/beesport/Cinemax_West_Live_TV|Referer=https://p.lioncdn.net/
437.59ms,TVBS 新聞「LiTV」,https://tv.iill.top/litv/4gtv-4gtv072
437.61ms,Port St Lucie PSL TV (Port St Lucie FL) (360p),https://cdn3.wowza.com/5/UWpORHhLSEs5SkJs/psl/G0262_003/playlist.m3u8
437.62ms,广元综合,https://stream1.freetv.fun/yan-yuan-zong-he-1.m3u8
437.63ms,CCTV11,http://115.171.216.75:4000/rtp/225.1.8.73:8120
437.63ms,Charlotte County CC-TV (Charlotte County FA) (720p),https://cdn3.wowza.com/5/cHYzekYzM2kvTVFH/charlotte/G0055_009/playlist.m3u8
